ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
10708617,HZ465163,10/06/2016 03:22:00 AM,005XX W POLK ST,0610,BURGLARY,FORCIBLE ENTRY,BAR OR TAVERN,false,false,0124,001,2,28,05,1172707,1896707,2016,10/13/2016 03:46:59 PM,41.872001669,-87.64138622,"(41.872001669, -87.64138622)"
10706493,HZ462995,10/06/2016 03:24:00 AM,072XX S PAULINA ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,false,false,0735,007,17,67,04B,1166263,1856791,2016,10/13/2016 03:46:59 PM,41.762607916,-87.666182527,"(41.762607916, -87.666182527)"
10706437,HZ462993,10/06/2016 03:28:00 AM,053XX S LONG AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0814,008,23,56,08B,1141265,1868782,2016,10/13/2016 03:46:59 PM,41.796008822,-87.757511137,"(41.796008822, -87.757511137)"
10707136,HZ463737,10/06/2016 03:30:00 AM,121XX S ELIZABETH ST,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,0524,005,34,53,03,1170196,1824154,2016,10/13/2016 03:46:59 PM,41.672962504,-87.652713117,"(41.672962504, -87.652713117)"
10706984,HZ463601,10/06/2016 03:30:00 AM,047XX S ROCKWELL ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,0922,009,12,58,05,1159833,1873114,2016,10/13/2016 03:46:59 PM,41.807534909,-87.689301482,"(41.807534909, -87.689301482)"
10706741,HZ463143,10/06/2016 03:30:00 AM,045XX S FAIRFIELD AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0922,009,12,58,05,1158797,1874384,2016,10/13/2016 03:46:59 PM,41.811041193,-87.693066559,"(41.811041193, -87.693066559)"
10706413,HZ462990,10/06/2016 03:30:00 AM,076XX S COLFAX AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0421,004,7,43,08B,1194852,1854731,2016,10/13/2016 03:46:59 PM,41.756298891,-87.561468638,"(41.756298891, -87.561468638)"
10706398,HZ462991,10/06/2016 03:30:00 AM,014XX W 63RD ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,OTHER,true,false,0713,007,16,67,18,1167639,1862965,2016,10/13/2016 03:46:59 PM,41.779520772,-87.660962362,"(41.779520772, -87.660962362)"
10707869,HZ464657,10/06/2016 03:45:00 AM,021XX N SAWYER AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,false,false,1413,014,26,22,26,1154161,1914097,2016,10/13/2016 03:46:59 PM,41.920111547,-87.709011834,"(41.920111547, -87.709011834)"
10706429,HZ463000,10/06/2016 03:55:00 AM,036XX S GILES AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,false,0212,002,2,35,08B,1178861,1880879,2016,10/13/2016 03:46:59 PM,41.828430232,-87.619275794,"(41.828430232, -87.619275794)"
10707963,HZ464859,10/06/2016 04:00:00 AM,068XX S SANGAMON ST,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,STREET,false,false,0723,007,17,68,03,1171159,1859435,2016,10/13/2016 03:46:59 PM,41.769757778,-87.648160745,"(41.769757778, -87.648160745)"
10707390,HZ464177,10/06/2016 04:00:00 AM,010XX N AVERS AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,false,false,1112,011,27,23,04A,1150530,1906631,2016,10/13/2016 03:46:59 PM,41.899695895,-87.722548188,"(41.899695895, -87.722548188)"
10707182,HZ463537,10/06/2016 04:00:00 AM,073XX S FRANCISCO AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0835,008,18,66,05,1158310,1855881,2016,10/13/2016 03:46:59 PM,41.760276303,-87.695356423,"(41.760276303, -87.695356423)"
10707013,HZ463451,10/06/2016 04:00:00 AM,085XX S KOLIN AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0834,008,18,70,06,1148912,1847481,2016,10/13/2016 03:46:59 PM,41.737411323,-87.730016606,"(41.737411323, -87.730016606)"
10706807,HZ463082,10/06/2016 04:00:00 AM,021XX N MENARD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,2515,025,37,19,14,1137369,1913944,2016,10/13/2016 03:46:59 PM,41.920010583,-87.770713068,"(41.920010583, -87.770713068)"
10706454,HZ463002,10/06/2016 04:03:00 AM,053XX S WINCHESTER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE-GARAGE,true,true,0932,009,16,61,08B,1164262,1869217,2016,10/13/2016 03:46:59 PM,41.796748848,-87.673166882,"(41.796748848, -87.673166882)"
10709093,HZ466153,10/06/2016 04:08:00 AM,026XX S WHIPPLE ST,1020,ARSON,BY FIRE,PARKING LOT/GARAGE(NON.RESID.),false,false,1033,010,12,30,09,1156455,1886318,2016,10/13/2016 03:46:59 PM,41.843837127,-87.701334875,"(41.843837127, -87.701334875)"
10706504,HZ463124,10/06/2016 04:15:00 AM,029XX W GIDDINGS ST,0810,THEFT,OVER $500,STREET,false,false,1713,017,33,14,06,1156093,1931416,2016,10/13/2016 03:46:59 PM,41.967597248,-87.701444209,"(41.967597248, -87.701444209)"
10706434,HZ463006,10/06/2016 04:15:00 AM,034XX N LOWELL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1731,017,30,16,08B,1146777,1922515,2016,10/13/2016 03:46:59 PM,41.943355618,-87.735926657,"(41.943355618, -87.735926657)"
10711123,HZ468925,10/06/2016 04:30:00 AM,040XX S CALUMET AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,OTHER,false,false,0213,002,3,38,26,1179099,1878287,2016,10/13/2016 03:46:59 PM,41.82131215,-87.618481727,"(41.82131215, -87.618481727)"
10706503,HZ463101,10/06/2016 04:30:00 AM,116XX S BISHOP ST,0810,THEFT,OVER $500,STREET,false,false,0524,005,34,53,06,1168758,1827532,2016,10/13/2016 03:46:59 PM,41.682263364,-87.657879369,"(41.682263364, -87.657879369)"
10706463,HZ463010,10/06/2016 04:32:00 AM,001XX W 70TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,false,false,0731,007,6,69,26,1176486,1858573,2016,10/13/2016 03:46:59 PM,41.767274242,-87.628660275,"(41.767274242, -87.628660275)"
10706439,HZ463011,10/06/2016 04:51:00 AM,080XX S HOUSTON AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0422,004,7,46,06,1197883,1852414,2016,10/13/2016 03:46:59 PM,41.74986572,-87.550438162,"(41.74986572, -87.550438162)"
10706488,HZ463071,10/06/2016 05:00:00 AM,007XX E 78TH ST,0810,THEFT,OVER $500,STREET,false,false,0624,006,6,69,06,1182907,1853800,2016,11/03/2016 03:47:25 PM,41.754029881,-87.605272902,"(41.754029881, -87.605272902)"
10707218,HZ463425,10/06/2016 05:00:00 AM,027XX W SUNNYSIDE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1724,017,33,14,14,1157433,1929783,2016,10/13/2016 03:46:59 PM,41.963088981,-87.696561771,"(41.963088981, -87.696561771)"
10707146,HZ464025,10/06/2016 05:00:00 AM,057XX S BLACKSTONE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0235,002,5,41,06,1186892,1867323,2016,10/13/2016 03:46:59 PM,41.791044692,-87.590241212,"(41.791044692, -87.590241212)"
10707067,HZ463885,10/06/2016 05:00:00 AM,055XX N MARMORA AVE,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,1622,016,45,11,08A,1135883,1936444,2016,10/13/2016 03:46:59 PM,41.981779495,-87.77563503,"(41.981779495, -87.77563503)"
10706458,HZ463024,10/06/2016 05:00:00 AM,026XX S PULASKI RD,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1031,010,22,30,03,1150134,1886257,2016,10/13/2016 03:46:59 PM,41.843795034,-87.724533469,"(41.843795034, -87.724533469)"
10706452,HZ463021,10/06/2016 05:00:00 AM,006XX N WELLS ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1831,018,42,8,08B,1174623,1904548,2016,10/13/2016 03:46:59 PM,41.893475244,-87.634117303,"(41.893475244, -87.634117303)"
10706464,HZ463014,10/06/2016 05:11:00 AM,0000X S LEAMINGTON AVE,041A,BATTERY,AGGRAVATED: HANDGUN,STREET,false,false,1533,015,28,25,04B,1142141,1899417,2016,10/13/2016 03:46:59 PM,41.88005957,-87.753540414,"(41.88005957, -87.753540414)"
10706451,HZ463015,10/06/2016 05:25:00 AM,028XX W 21ST PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,1023,010,12,30,14,1157740,1889593,2016,10/13/2016 03:46:59 PM,41.852798046,-87.696530037,"(41.852798046, -87.696530037)"
10706635,HZ463020,10/06/2016 05:40:00 AM,073XX S VERNON AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0323,003,6,69,03,1180516,1856466,2016,10/13/2016 03:46:59 PM,41.761400862,-87.613953339,"(41.761400862, -87.613953339)"
10706483,HZ463022,10/06/2016 05:50:00 AM,043XX W MAYPOLE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1114,011,28,26,08B,1147221,1901097,2016,10/13/2016 03:46:59 PM,41.884573994,-87.734844049,"(41.884573994, -87.734844049)"
10722364,HZ481275,10/06/2016 06:00:00 AM,031XX N AUSTIN AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,2514,025,30,19,06,1135844,1920154,2016,10/24/2016 03:58:06 PM,41.93707884,-87.776168003,"(41.93707884, -87.776168003)"
10707069,HZ463805,10/06/2016 06:00:00 AM,059XX S KNOX AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0813,008,13,64,14,1146393,1864533,2016,10/13/2016 03:46:59 PM,41.784253084,-87.738813895,"(41.784253084, -87.738813895)"
10706592,HZ463207,10/06/2016 06:00:00 AM,014XX S KEDVALE AVE,0810,THEFT,OVER $500,ALLEY,false,false,1011,010,24,29,06,1148953,1892711,2016,10/13/2016 03:46:59 PM,41.861528514,-87.728700771,"(41.861528514, -87.728700771)"
10706786,HZ463025,10/06/2016 06:05:00 AM,003XX E 111TH ST,0460,BATTERY,SIMPLE,STREET,false,false,0531,005,9,49,08B,1180540,1831434,2016,10/13/2016 03:46:59 PM,41.692709434,-87.614631375,"(41.692709434, -87.614631375)"
10706644,HZ463043,10/06/2016 06:06:00 AM,076XX S HALSTED ST,1512,PROSTITUTION,SOLICIT FOR PROSTITUTE,GAS STATION,true,false,0621,006,17,71,16,1172288,1854297,2016,10/13/2016 03:46:59 PM,41.755633717,-87.644173224,"(41.755633717, -87.644173224)"
10706558,HZ463028,10/06/2016 06:15:00 AM,014XX S SPAULDING AVE,1025,ARSON,AGGRAVATED,APARTMENT,false,false,1022,010,24,29,09,1154599,1892818,2016,10/19/2016 03:49:15 PM,41.861711152,-87.707972346,"(41.861711152, -87.707972346)"
10707720,HZ464605,10/06/2016 06:17:00 AM,049XX W ERIE ST,0810,THEFT,OVER $500,ALLEY,false,false,1532,015,37,25,06,1143259,1903862,2016,10/13/2016 03:46:59 PM,41.892236384,-87.749324124,"(41.892236384, -87.749324124)"
10706495,HZ463036,10/06/2016 06:25:00 AM,012XX N MILWAUKEE AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CTA STATION,true,false,1424,014,1,24,26,1165712,1908139,2016,10/13/2016 03:46:59 PM,41.90352381,-87.66674162,"(41.90352381, -87.66674162)"
10707974,HZ464803,10/06/2016 06:30:00 AM,0000X S MIDWAY ST,0820,THEFT,$500 AND UNDER,AIRPORT TERMINAL LOWER LEVEL - SECURE AREA,false,false,0813,008,23,56,06,1145919,1866019,2016,10/13/2016 03:46:59 PM,41.788339891,-87.740514226,"(41.788339891, -87.740514226)"
10706487,HZ463045,10/06/2016 06:40:00 AM,012XX N DEARBORN ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,1824,018,42,8,08B,1175708,1908640,2016,10/13/2016 03:46:59 PM,41.904679563,-87.63000932,"(41.904679563, -87.63000932)"
10706525,HZ463051,10/06/2016 06:50:00 AM,083XX S PHILLIPS AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0423,004,7,46,08A,1193956,1850209,2016,10/13/2016 03:46:59 PM,41.743912171,-87.564900234,"(41.743912171, -87.564900234)"
10722853,HZ481618,10/06/2016 07:00:00 AM,076XX S WOOD ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER,false,false,0611,006,17,71,26,1165674,1854083,2016,10/24/2016 03:58:06 PM,41.755189304,-87.668418023,"(41.755189304, -87.668418023)"
10710984,HZ468835,10/06/2016 07:00:00 AM,024XX S CENTRAL PARK AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,1024,010,22,30,06,1152760,1887460,2016,10/13/2016 03:46:59 PM,41.847044728,-87.714864705,"(41.847044728, -87.714864705)"
10707310,HZ464202,10/06/2016 07:00:00 AM,054XX N ROCKWELL ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2011,020,40,4,07,1158033,1935902,2016,10/13/2016 03:46:59 PM,41.979867573,-87.69418794,"(41.979867573, -87.69418794)"
10707239,HZ464159,10/06/2016 07:00:00 AM,072XX S SAWYER AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0831,008,18,66,05,1155959,1856373,2016,10/13/2016 03:46:59 PM,41.761673952,-87.703959776,"(41.761673952, -87.703959776)"
10707162,HZ463740,10/06/2016 07:00:00 AM,005XX N LONG AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,1523,015,37,25,03,1140238,1902884,2016,10/13/2016 03:46:59 PM,41.889608521,-87.760443111,"(41.889608521, -87.760443111)"
10707086,HZ463714,10/06/2016 07:00:00 AM,020XX S RACINE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,1235,012,25,31,14,1168684,1890449,2016,10/13/2016 03:46:59 PM,41.854917247,-87.656337419,"(41.854917247, -87.656337419)"
10706839,HZ463061,10/06/2016 07:00:00 AM,008XX W 120TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,GOVERNMENT BUILDING/PROPERTY,false,false,0524,005,34,53,14,1172894,1825276,2016,10/13/2016 03:46:59 PM,41.675982554,-87.642805374,"(41.675982554, -87.642805374)"
10706751,HZ463392,10/06/2016 07:00:00 AM,031XX N LAKE SHORE DR,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,false,false,1934,019,44,6,11,1173530,1920922,2016,10/13/2016 03:46:59 PM,41.938430626,-87.637643663,"(41.938430626, -87.637643663)"
10706641,HZ463057,10/06/2016 07:00:00 AM,074XX S HALSTED ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,false,true,0733,007,17,68,08B,1172251,1855670,2016,10/13/2016 03:46:59 PM,41.759402215,-87.644268517,"(41.759402215, -87.644268517)"
10706647,HZ463065,10/06/2016 07:05:00 AM,021XX S MILLARD AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,false,false,1014,010,24,29,04B,1152370,1889447,2016,10/13/2016 03:46:59 PM,41.852504994,-87.716243608,"(41.852504994, -87.716243608)"
10707268,HZ463990,10/06/2016 07:10:00 AM,061XX S WOOD ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0714,007,15,67,05,1165401,1863965,2016,10/13/2016 03:46:59 PM,41.782312627,-87.669138833,"(41.782312627, -87.669138833)"
10707232,HZ464078,10/06/2016 07:10:00 AM,053XX S SACRAMENTO AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0923,009,14,63,05,1157289,1868898,2016,10/13/2016 03:46:59 PM,41.796017571,-87.698746385,"(41.796017571, -87.698746385)"
10707940,HZ464632,10/06/2016 07:15:00 AM,078XX S SOUTH SHORE DR,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0421,004,7,43,14,1197940,1853912,2016,10/13/2016 03:46:59 PM,41.753974914,-87.550179329,"(41.753974914, -87.550179329)"
10706489,HZ463090,10/06/2016 07:20:00 AM,089XX S PARNELL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,2223,022,21,71,14,1174201,1845636,2016,10/13/2016 03:46:59 PM,41.731824557,-87.637419257,"(41.731824557, -87.637419257)"
10706784,HZ463072,10/06/2016 07:25:00 AM,016XX N MAJOR AVE,0460,BATTERY,SIMPLE,STREET,false,false,2531,025,29,25,08B,1138145,1910372,2016,10/13/2016 03:46:59 PM,41.910194598,-87.767948387,"(41.910194598, -87.767948387)"
10707398,HZ464157,10/06/2016 07:30:00 AM,106XX S SACRAMENTO AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2211,022,19,74,05,1158163,1833929,2016,10/13/2016 03:46:59 PM,41.700039325,-87.696490451,"(41.700039325, -87.696490451)"
10706887,HZ463472,10/06/2016 07:30:00 AM,010XX N CICERO AVE,0920,MOTOR VEHICLE THEFT,ATT: AUTOMOBILE,STREET,false,false,1111,011,37,25,07,1144173,1906396,2016,10/13/2016 03:46:59 PM,41.899172849,-87.745903631,"(41.899172849, -87.745903631)"
10706710,HZ463165,10/06/2016 07:30:00 AM,111XX S VERNON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,true,0531,005,9,49,14,1181228,1831030,2016,10/13/2016 03:46:59 PM,41.691585022,-87.612124887,"(41.691585022, -87.612124887)"
10706507,HZ463094,10/06/2016 07:30:00 AM,007XX E 41ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,false,false,0214,002,4,38,14,1181974,1877967,2016,10/13/2016 03:46:59 PM,41.820367924,-87.6079448,"(41.820367924, -87.6079448)"
10707559,HZ463628,10/06/2016 07:34:00 AM,006XX W WASHINGTON BLVD,0820,THEFT,$500 AND UNDER,VEHICLE-COMMERCIAL,false,false,0121,001,27,28,06,1171769,1900767,2016,10/13/2016 03:46:59 PM,41.883163285,-87.644710386,"(41.883163285, -87.644710386)"
10706748,HZ463281,10/06/2016 07:45:00 AM,016XX W JUNEWAY TER,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,2422,024,49,1,08B,1163832,1951492,2016,10/13/2016 03:46:59 PM,42.022526205,-87.672418956,"(42.022526205, -87.672418956)"
10706629,HZ463127,10/06/2016 07:45:00 AM,054XX N NEENAH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,1613,016,41,10,14,1131923,1935689,2016,10/13/2016 03:46:59 PM,41.979777533,-87.79021667,"(41.979777533, -87.79021667)"
10706874,HZ463097,10/06/2016 07:50:00 AM,015XX S KEDZIE AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,1022,010,24,29,08A,1155269,1892610,2016,10/13/2016 03:46:59 PM,41.861126959,-87.705518463,"(41.861126959, -87.705518463)"
10706619,HZ463116,10/06/2016 07:50:00 AM,064XX W BELMONT AVE,031A,ROBBERY,ARMED: HANDGUN,GAS STATION,false,false,1632,016,36,17,03,1133081,1920586,2016,10/13/2016 03:46:59 PM,41.938313125,-87.786312492,"(41.938313125, -87.786312492)"
10706513,HZ463109,10/06/2016 07:50:00 AM,029XX W MARQUETTE RD,0880,THEFT,PURSE-SNATCHING,SIDEWALK,false,false,0831,008,15,66,06,1157780,1860063,2016,10/13/2016 03:46:59 PM,41.771763113,-87.697185543,"(41.771763113, -87.697185543)"
10715923,HZ473920,10/06/2016 08:00:00 AM,018XX S KILDARE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,false,false,1012,010,24,29,26,1147918,1890734,2016,10/17/2016 03:49:16 PM,41.856123318,-87.732550884,"(41.856123318, -87.732550884)"
10715801,HZ473844,10/06/2016 08:00:00 AM,074XX N PAULINA ST,0890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,false,false,2422,024,49,1,06,1163827,1949287,2016,10/17/2016 03:49:16 PM,42.016475756,-87.672500007,"(42.016475756, -87.672500007)"
10710625,HZ468408,10/06/2016 08:00:00 AM,045XX N SHERIDAN RD,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,false,1914,019,46,3,26,1168795,1930253,2016,10/13/2016 03:46:59 PM,41.964139377,-87.654774221,"(41.964139377, -87.654774221)"
10707381,HZ464229,10/06/2016 08:00:00 AM,0000X N LATROBE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,false,1522,015,28,25,26,1141384,1899808,2016,10/13/2016 03:46:59 PM,41.881146523,-87.756310411,"(41.881146523, -87.756310411)"
10707332,HZ464199,10/06/2016 08:00:00 AM,052XX S SPRINGFIELD AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0822,008,23,62,06,1151255,1869683,2016,10/13/2016 03:46:59 PM,41.798291829,-87.720853157,"(41.798291829, -87.720853157)"
10707139,HZ463951,10/06/2016 08:00:00 AM,053XX S RACINE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,false,false,0934,009,16,61,06,1169231,1869375,2016,10/13/2016 03:46:59 PM,41.797076256,-87.654940478,"(41.797076256, -87.654940478)"
10707130,HZ464021,10/06/2016 08:00:00 AM,056XX W IRVING PARK RD,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESTAURANT,false,false,1624,016,38,15,20,1137820,1926029,2016,10/13/2016 03:46:59 PM,41.953164965,-87.768763578,"(41.953164965, -87.768763578)"
10707028,HZ463615,10/06/2016 08:00:00 AM,0000X S PARKSIDE AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,false,true,1513,015,29,25,20,1138618,1899331,2016,10/13/2016 03:46:59 PM,41.879888156,-87.766478721,"(41.879888156, -87.766478721)"
10706967,HZ463669,10/06/2016 08:00:00 AM,062XX S FAIRFIELD AVE,0870,THEFT,POCKET-PICKING,SIDEWALK,false,false,0825,008,15,66,06,1159115,1863156,2016,10/13/2016 03:46:59 PM,41.780223548,-87.692207302,"(41.780223548, -87.692207302)"
10706568,HZ463174,10/06/2016 08:00:00 AM,034XX N HOYNE AVE,5001,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,APARTMENT,false,false,1921,019,32,5,26,1161744,1922919,2016,10/13/2016 03:46:59 PM,41.9441648,-87.680903884,"(41.9441648, -87.680903884)"
10706545,HZ463118,10/06/2016 08:00:00 AM,087XX S COMMERCIAL AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0424,004,10,46,08A,1197661,1847587,2016,10/13/2016 03:46:59 PM,41.736625609,-87.55141237,"(41.736625609, -87.55141237)"
10727628,HZ486706,10/06/2016 08:13:00 AM,092XX S ELIZABETH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,true,2222,022,21,73,26,1169616,1843486,2016,10/27/2016 03:51:06 PM,41.726025145,-87.65427808,"(41.726025145, -87.65427808)"
10706665,HZ463135,10/06/2016 08:15:00 AM,074XX S RACINE AVE,0560,ASSAULT,SIMPLE,STREET,false,false,0734,007,17,67,08A,1169605,1855636,2016,10/13/2016 03:46:59 PM,41.759366666,-87.653967008,"(41.759366666, -87.653967008)"
10706789,HZ463145,10/06/2016 08:20:00 AM,025XX N MC VICKER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2512,025,29,19,08B,1135636,1916327,2016,10/13/2016 03:46:59 PM,41.926580833,-87.777023708,"(41.926580833, -87.777023708)"
10706581,HZ463183,10/06/2016 08:20:00 AM,029XX W 19TH ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1022,010,24,30,06,1156867,1890571,2016,10/13/2016 03:46:59 PM,41.855499507,-87.699707748,"(41.855499507, -87.699707748)"
10714517,HZ472455,10/06/2016 08:30:00 AM,021XX E 70TH ST,0560,ASSAULT,SIMPLE,APARTMENT,false,false,0331,003,5,43,08A,1191564,1858970,2016,10/17/2016 03:49:16 PM,41.768011368,-87.573381014,"(41.768011368, -87.573381014)"
10710740,HZ468509,10/06/2016 08:30:00 AM,032XX W CERMAK RD,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,false,false,1024,010,24,30,11,1155200,1889195,2016,10/13/2016 03:46:59 PM,41.8517572,-87.705863359,"(41.8517572, -87.705863359)"
10710223,HZ467810,10/06/2016 08:30:00 AM,068XX S MICHIGAN AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,false,true,0322,003,20,69,26,1178342,1859705,2016,10/13/2016 03:46:59 PM,41.770338643,-87.621822976,"(41.770338643, -87.621822976)"
10707367,HZ463914,10/06/2016 08:30:00 AM,050XX N KEDVALE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1712,017,39,13,05,1147810,1933189,2016,10/13/2016 03:46:59 PM,41.972626078,-87.73185445,"(41.972626078, -87.73185445)"
10707187,HZ464020,10/06/2016 08:30:00 AM,040XX W GRENSHAW ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1132,011,24,29,14,1149682,1894737,2016,10/13/2016 03:46:59 PM,41.867073979,-87.725972107,"(41.867073979, -87.725972107)"
10706724,HZ463276,10/06/2016 08:30:00 AM,095XX S MICHIGAN AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0511,005,6,49,03,1178829,1841848,2016,10/13/2016 03:46:59 PM,41.721325872,-87.620580034,"(41.721325872, -87.620580034)"
10706666,HZ463150,10/06/2016 08:30:00 AM,056XX S ABERDEEN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0712,007,16,68,08B,1169946,1867369,2016,10/13/2016 03:46:59 PM,41.791556052,-87.65237676,"(41.791556052, -87.65237676)"
10707932,HZ463649,10/06/2016 08:38:00 AM,021XX E 87TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,"SCHOOL, PUBLIC, BUILDING",false,true,0412,004,8,45,26,1191768,1847705,2016,10/13/2016 03:46:59 PM,41.737094305,-87.572998178,"(41.737094305, -87.572998178)"
10706882,HZ463185,10/06/2016 08:40:00 AM,022XX W 19TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,1234,012,25,31,08B,1161749,1890703,2016,10/13/2016 03:46:59 PM,41.855761471,-87.681784806,"(41.855761471, -87.681784806)"
10706690,HZ463202,10/06/2016 08:40:00 AM,083XX S BUFFALO AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,false,false,0424,004,10,46,04B,1199593,1850204,2016,10/13/2016 03:46:59 PM,41.74375846,-87.544246407,"(41.74375846, -87.544246407)"
10706661,HZ463182,10/06/2016 08:40:00 AM,001XX N CENTRAL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,true,true,1523,015,29,25,08B,1139025,1900492,2016,10/13/2016 03:46:59 PM,41.883066704,-87.764956014,"(41.883066704, -87.764956014)"
